timestamp,,unit,cc_transactions_count,ip_transactions_count,ip_cr,instore_transactions_count,instore_traffic,instore_cr,instore_area,type
14,P09,9,207.5,53.9,0.262658453,1794.8,3534.233333,0.511334803,4624,P
15,E01,10,51.5483871,7.032258065,0.140852924,472.5483871,1212.16129,0.389822491,800,E
15,E02,12,59.22580645,11.19354839,0.185088113,709.9354839,1667.451613,0.428380479,1375,E
15,E03,14,46.48387097,7.64516129,0.16408813,611.2258065,1559.774194,0.394377682,1507,E
15,E04,15,119.0322581,27.74193548,0.236300933,1040.419355,2253.935484,0.465153756,2118,E
15,E05,16,27.83870968,6.096774194,0.21742691,433.2580645,1075.387097,0.404202521,1300,E
15,E06,17,65.16129032,10.29032258,0.161814392,795.8709677,1909.548387,0.418593919,1658,E
15,E07,18,44.41935484,7.193548387,0.168156161,517.2258065,1295.193548,0.399806809,1291,E
15,E08,19,70.48387097,11.38709677,0.164040811,1109.032258,3115.354839,0.362606589,1740,E
15,E09,20,39,6.034482759,0.16231068,556.9032258,1343.483871,0.416404393,1194,E
15,E10,21,50.58064516,9.967741935,0.197370794,466.7741935,1166.483871,0.399975073,1194,E
15,E11,22,64.29032258,13.5483871,0.214546975,642.7096774,1661.516129,0.388589527,1580,E
15,E12,23,78.29032258,15.06451613,0.19666452,911.6129032,2000.032258,0.458166422,2096,E
15,E13,24,145.1935484,19.90322581,0.140166367,1222.935484,3140.16129,0.387902166,1555,E
15,E14,25,41.22580645,7.709677419,0.193296855,602.6129032,1637.967742,0.369530991,1465,E
15,E16,1,76.09677419,16.35483871,0.218239167,1212.709677,2665.967742,0.458985544,3903,E
15,E17,7,77.93548387,16.4516129,0.215728759,1048.967742,2442.129032,0.433413827,1882,E
15,P01,11,116.2903226,19.80645161,0.177571746,1314.193548,3355.516129,0.396288655,2790,P
15,P02,13,114.3225806,23.64516129,0.207671373,1161.419355,3016,0.387625394,1850,P
15,P03,2,89.16129032,17.90322581,0.203860332,1432,2943.580645,0.491987196,5000,P
15,P04,3,112.7419355,23.41935484,0.213923296,1382.806452,3069.16129,0.453822556,1910,P
15,P05,4,113.6451613,22.58064516,0.203242129,1495.16129,3344.580645,0.449185537,3500,P
15,P06,5,104.7096774,20.80645161,0.200655373,1564.483871,4051.774194,0.390026218,3634,P
15,P07,6,89.96774194,18.35483871,0.205429934,1293.354839,2842.354839,0.457870814,1907,P
15,P08,8,125.7741935,29.35483871,0.235281152,1821.322581,4045.16129,0.455896863,5991,P
15,P09,9,187.1612903,50,0.269530359,1698.225806,3396.83871,0.501131546,4624,P
16,E01,10,37.29032258,4.870967742,0.132368121,375.5483871,991.1290323,0.380930798,800,E
16,E02,12,46.64516129,7.612903226,0.173458887,570.6451613,1394.548387,0.412082231,1375,E
16,E03,14,34.58064516,5.516129032,0.158172709,504.7741935,1326.032258,0.382428371,1507,E
16,E04,15,103.6451613,20.77419355,0.203089337,856,1919.709677,0.448088692,2118,E
16,E05,16,20.93548387,4.129032258,0.197712894,366.7419355,950.1612903,0.387490704,1300,E
16,E06,17,49.83870968,8.387096774,0.170338096,643.1935484,1624.16129,0.397986916,1658,E
16,E07,18,29.4516129,4.064516129,0.141202648,410.8387097,1068,0.386267678,1291,E
16,E08,19,56.03225806,9.129032258,0.167003986,873.4516129,2575.806452,0.343886588,1740,E
16,E09,20,30.19354839,5.032258065,0.160968595,462.9677419,1175.16129,0.395843786,1194,E
16,E10,21,40.61290323,7.193548387,0.174185012,395.3225806,1057.290323,0.375319005,1194,E
16,E11,22,48.83870968,8.290322581,0.171196925,509.7741935,1347.967742,0.379699438,1580,E
16,E12,23,64.74193548,9.903225806,0.154324661,752.2903226,1705.032258,0.443462949,2096,E
16,E13,24,138.5806452,16.64516129,0.123010363,1111.580645,3040.354839,0.365581728,1555,E
16,E14,25,35.5483871,6,0.167118758,517.6129032,1457.032258,0.357207005,1465,E
16,E16,1,59.87096774,9.806451613,0.160087207,965.9354839,2209.806452,0.44020809,3903,E
16,E17,7,59.06451613,11.38709677,0.192537975,833.3225806,2006.419355,0.419749503,1882,E
16,P01,11,103.8709677,16.51612903,0.163966975,1156.935484,3182.064516,0.372010546,2790,P
16,P02,13,88.61290323,15.48387097,0.179317948,865.1935484,2375.387097,0.367422234,1850,P
16,P03,2,63.96774194,10.90322581,0.173435893,1118.032258,2359.935484,0.478512162,5000,P
16,P04,3,91,18.93548387,0.213144381,1113.677419,2535,0.442653921,1910,P
16,P05,4,95.96774194,17.06451613,0.181896764,1287,3015.806452,0.430118187,3500,P
16,P06,5,90.09677419,18.77419355,0.20832288,1330.774194,3777.258065,0.356031164,3634,P
16,P07,6,74.77419355,15.70967742,0.213637183,1085.774194,2543.193548,0.429966768,1907,P
16,P08,8,101.5806452,21.29032258,0.211686399,1461.419355,3310.032258,0.446538879,5991,P
16,P09,9,161.8709677,37.58064516,0.236655612,1449.129032,2962.322581,0.490203628,4624,P
17,E01,10,39.5862069,4.517241379,0.125198813,323.0666667,880.6666667,0.371785408,800,E
17,E02,12,43.27586207,6.655172414,0.155127519,473.3333333,1133.433333,0.427987431,1375,E
17,E03,14,33.72413793,4.517241379,0.131545942,394.5,1044.9,0.382611165,1507,E
17,E04,15,102.3793103,19.48275862,0.190528633,771.8666667,1739.066667,0.452498562,2118,E
17,E05,16,21.79310345,3.75862069,0.176803114,277.5,723.4,0.389750189,1300,E
17,E06,17,46.86206897,5.862068966,0.126846517,542.7,1376.466667,0.401861315,1658,E
17,E07,18,28.34482759,2.862068966,0.106967442,350.9333333,926.8333333,0.379956994,1291,E
17,E08,19,51.03448276,7.275862069,0.144274653,740.3,2217.1,0.346040856,1740,E
17,E09,20,26,3.586206897,0.14982462,324.3333333,808.3,0.409512206,1194,E
17,E10,21,41.89655172,7.517241379,0.186246931,353,949.6666667,0.373761239,1194,E
17,E11,22,47.31034483,7.655172414,0.165088285,427.8333333,1155.6,0.374847166,1580,E
17,E12,23,67.5862069,8.448275862,0.131534061,652,1493.433333,0.441338851,2096,E
17,E13,24,149.9655172,14.65517241,0.101630893,1056.966667,2901.5,0.366713335,1555,E
17,E14,25,32.75862069,4.344827586,0.138026149,426.4666667,1218.333333,0.354909187,1465,E
17,E16,1,56.75862069,9.965517241,0.171481336,802.7666667,1789.466667,0.459584468,3903,E
17,E17,7,56.86206897,10.17241379,0.187388532,683.3,1608.8,0.437117679,1882,E
17,P01,11,109.6896552,15.20689655,0.139474404,1019.833333,2886.966667,0.366626821,2790,P
17,P02,13,86.79310345,14.10344828,0.165369935,746.7333333,1999.166667,0.383900217,1850,P
17,P03,2,64.03448276,10.20689655,0.16622216,981.2666667,2038.666667,0.491742777,5000,P
17,P04,3,87.68965517,16.06896552,0.1923785,929.2,2039.6,0.465522664,1910,P
17,P05,4,93.20689655,13.55172414,0.148838677,1082.166667,2479.566667,0.445347753,3500,P
17,P06,5,92.44827586,16.4137931,0.178821104,1198.166667,3355.066667,0.368097179,3634,P
17,P07,6,65.20689655,12.06896552,0.188892913,837.8333333,1849.433333,0.464584844,1907,P
17,P08,8,92.72413793,18.31034483,0.196493714,1185.633333,2568.233333,0.477404307,5991,P
17,P09,9,165.5172414,38.93103448,0.238788379,1340.666667,2802.366667,0.482491468,4624,P
18,E01,10,31.1,3.1,0.10399941,246.2903226,691.9677419,0.361962159,800,E
18,E02,12,40.06666667,5.766666667,0.133630297,356.483871,895.7419355,0.410655196,1375,E
18,E03,14,26.83333333,4.566666667,0.161711017,320.1290323,859,0.38050106,1507,E
18,E04,15,86.6,15.16666667,0.173236985,577.4193548,1332.903226,0.447221694,2118,E
18,E05,16,20.06666667,2.966666667,0.141263037,220.3225806,580.9354839,0.386783928,1300,E
18,E06,17,46.74074074,4.925925926,0.106833349,447.9032258,1199.451613,0.386005467,1658,E
18,E07,18,25.6,3,0.113404923,267.2580645,745.8064516,0.362075748,1291,E
18,E08,19,44.13333333,6.333333333,0.141909814,582.1935484,1821.741935,0.334850542,1740,E
18,E09,20,23.83333333,2.766666667,0.111400256,255.2903226,649.6451613,0.403241437,1194,E
18,E10,21,35.43333333,5.333333333,0.14173743,238.5806452,693.2258065,0.346654128,1194,E
18,E11,22,39.66666667,5.9,0.145550565,340.7096774,948.2903226,0.366760887,1580,E
18,E12,23,55.7,7.366666667,0.137371142,495.6451613,1202.580645,0.417213268,2096,E
18,E13,24,117.6666667,12.46666667,0.104628889,851.8387097,2431.419355,0.354514378,1555,E
18,E14,25,29.56666667,3.6,0.111299894,340.2258065,1045.16129,0.33320604,1465,E
18,E16,1,51,8.8,0.1696262,661.1612903,1533.967742,0.446494928,3903,E
18,E17,7,52.66666667,8.666666667,0.158458132,536.1612903,1307.451613,0.427184863,1882,E
18,P01,11,85.46666667,11.73333333,0.131964761,783.2258065,2385.83871,0.346884239,2790,P
18,P02,13,77.26666667,13.83333333,0.172523553,635,1759.580645,0.372517398,1850,P
18,P03,2,51.73333333,8.366666667,0.155837973,793.6774194,1674.064516,0.489382101,5000,P
18,P04,3,75.33333333,13.63333333,0.184161969,758.0322581,1705.935484,0.458872581,1910,P
18,P05,4,71.53333333,10.6,0.154075689,827.1612903,1940.548387,0.438255099,3500,P
18,P06,5,73.53333333,13.5,0.176292401,1001.483871,2916.548387,0.359745963,3634,P
18,P07,6,56.2,9.733333333,0.165357064,661.0322581,1467.870968,0.463311387,1907,P
18,P08,8,73.3,16.06666667,0.213832312,955.0322581,2103.387097,0.477121891,5991,P
18,P09,9,136.1666667,31.46666667,0.231324278,1010.741935,2217.741935,0.462096897,4624,P
19,E01,10,40.63333333,4.133333333,0.109895966,289.7,809.8,0.366639355,800,E
19,E02,12,45.43333333,5.833333333,0.134808045,400.6,1002.033333,0.411412514,1375,E
19,E03,14,40.83333333,6,0.162455049,398.9,1055.233333,0.384818039,1507,E
19,E04,15,91.03333333,17.66666667,0.195721529,606.8,1361.5,0.460102418,2118,E
19,E05,16,23.03333333,4.266666667,0.193667281,270.7666667,696.4666667,0.397932047,1300,E
19,E06,17,46.9,5.966666667,0.131877284,483.9333333,1256.766667,0.394371128,1658,E
19,E07,18,34.4,3.366666667,0.102767864,307.3666667,850.5666667,0.361881705,1291,E
19,E08,19,47.16666667,7.533333333,0.173546395,705.1,2212.9,0.335201428,1740,E
19,E09,20,29.76666667,4.666666667,0.175669476,295.0666667,767.0333333,0.393712655,1194,E
19,E10,21,43.03333333,6.6,0.157564362,273.0666667,787.9,0.352151289,1194,E
19,E11,22,49.33333333,7.566666667,0.157180712,379.6333333,1074.233333,0.359140207,1580,E
19,E12,23,72.3,10.36666667,0.147844943,586.0333333,1393,0.426621612,2096,E
19,E13,24,134.9666667,14.76666667,0.114450621,997.4333333,2868.466667,0.352920987,1555,E
19,E14,25,33.36666667,4.066666667,0.131047526,368.7333333,1124.133333,0.334038092,1465,E
19,E16,1,61,9.7,0.158119044,718.1666667,1613.833333,0.456696755,3903,E
19,E17,7,60.86666667,9.933333333,0.165967454,626.8666667,1500.533333,0.430008122,1882,E
19,P01,11,98.66666667,13.4,0.139625412,876.9666667,2841.933333,0.328409237,2790,P
19,P02,13,88.66666667,14.8,0.168127184,674.7,1932.966667,0.359509733,1850,P
19,P03,2,66.53333333,10.66666667,0.162749213,909.3666667,1883.666667,0.496537431,5000,P
19,P04,3,87.73333333,15.3,0.180213283,823.9,1866.7,0.453539862,1910,P
19,P05,4,94.13333333,13.83333333,0.147150504,945.4666667,2227.966667,0.437208583,3500,P
19,P06,5,80.23333333,14.53333333,0.181186315,1149.066667,3362.866667,0.35819539,3634,P
19,P07,6,73.86666667,12.83333333,0.179482965,751.6666667,1719.5,0.451948828,1907,P
19,P08,8,84.53333333,18.1,0.216500552,1048.633333,2272.566667,0.480122213,5991,P
19,P09,9,148.3333333,34.53333333,0.23473572,1066.1,2284.766667,0.472982876,4624,P
20,E01,10,73.39285714,8.071428571,0.115418894,394.516129,1006.129032,0.396388619,800,E
20,E02,12,67.10714286,8.535714286,0.124044315,517.6451613,1167.225806,0.447230072,1375,E
20,E03,14,57.85714286,7.107142857,0.123251673,491.1612903,1154.451613,0.426193895,1507,E
20,E04,15,147.9642857,26.82142857,0.182976595,744.9354839,1580.419355,0.472763976,2118,E
20,E05,16,35.5,6.071428571,0.175108642,355.0322581,810.1612903,0.44095998,1300,E
20,E06,17,72.75,10.28571429,0.141951157,590.6774194,1440.548387,0.413379429,1658,E
20,E07,18,54.64285714,5.964285714,0.110399171,424.3225806,1043.709677,0.401936876,1291,E
20,E08,19,80.85714286,13.35714286,0.165466661,904,2586.451613,0.353296279,1740,E
20,E09,20,43.85714286,6.178571429,0.147747013,386.1290323,886.3870968,0.439884185,1194,E
20,E10,21,60.78571429,8.5,0.140034273,320.7096774,827.7741935,0.385447928,1194,E
