timestamp,,unit,cc_transactions_count,ip_transactions_count,ip_cr,instore_transactions_count,instore_traffic,instore_cr,introre_area,type,traffic_area_ratio,cc_transactions_instore_transactions_ratio,cc_transactions_traffic_ratio,cc_transactions_area_ratio,instore_transactions_area_ratio
14,E13,24,166.1666667,24.3,0.147712046,1370.266667,3300.266667,0.41560684,1555,E,2.122357985,0.121265934,0.050349467,0.106859593,0.881200429
14,E14,25,41.23333333,7.166666667,0.180221878,535.2,1375.566667,0.392808834,1465,E,0.938953356,0.07704285,0.029975525,0.02814562,0.365324232
15,E16,1,76.09677419,16.35483871,0.218239167,1212.709677,2665.967742,0.458985544,3903,E,0.683056045,0.062749375,0.028543772,0.019496996,0.31071219
15,P03,2,89.16129032,17.90322581,0.203860332,1432,2943.580645,0.491987196,5000,P,0.588716129,0.062263471,0.030290079,0.017832258,0.2864
15,P04,3,112.7419355,23.41935484,0.213923296,1382.806452,3069.16129,0.453822556,1910,P,1.606890728,0.081531248,0.036733793,0.059027191,0.723982435
15,P05,4,113.6451613,22.58064516,0.203242129,1495.16129,3344.580645,0.449185537,3500,P,0.95559447,0.07600863,0.033978897,0.032470046,0.42718894
15,P06,5,104.7096774,20.80645161,0.200655373,1564.483871,4051.774194,0.390026218,3634,P,1.114962629,0.066929215,0.02584292,0.02881389,0.430512898
15,P07,6,89.96774194,18.35483871,0.205429934,1293.354839,2842.354839,0.457870814,1907,P,1.49048497,0.06956153,0.031652537,0.047177631,0.678214388
15,E17,7,77.93548387,16.4516129,0.215728759,1048.967742,2442.129032,0.433413827,1882,E,1.297624353,0.074297312,0.031912926,0.04141099,0.55736862
15,P08,8,125.7741935,29.35483871,0.235281152,1821.322581,4045.16129,0.455896863,5991,P,0.675206358,0.069056517,0.031092504,0.020993856,0.304009778
15,P09,9,187.1612903,50,0.269530359,1698.225806,3396.83871,0.501131546,4624,P,0.734610448,0.110209896,0.055098669,0.040476058,0.367263366
15,E01,10,51.5483871,7.032258065,0.140852924,472.5483871,1212.16129,0.389822491,800,E,1.515201613,0.109085944,0.042526013,0.064435484,0.590685484
15,P01,11,116.2903226,19.80645161,0.177571746,1314.193548,3355.516129,0.396288655,2790,P,1.202693953,0.088487973,0.034656464,0.041681119,0.471037114
15,E02,12,59.22580645,11.19354839,0.185088113,709.9354839,1667.451613,0.428380479,1375,E,1.212692082,0.083424209,0.035518756,0.043073314,0.516316716
15,P02,13,114.3225806,23.64516129,0.207671373,1161.419355,3016,0.387625394,1850,P,1.63027027,0.098433507,0.037905365,0.06179599,0.627794246
15,E03,14,46.48387097,7.64516129,0.16408813,611.2258065,1559.774194,0.394377682,1507,E,1.035019372,0.076050243,0.029801667,0.030845303,0.405591112
15,E04,15,119.0322581,27.74193548,0.236300933,1040.419355,2253.935484,0.465153756,2118,E,1.064181059,0.114407962,0.052810854,0.056200311,0.491227269
15,E05,16,27.83870968,6.096774194,0.21742691,433.2580645,1075.387097,0.404202521,1300,E,0.827220844,0.064254337,0.025887152,0.021414392,0.333275434
15,E06,17,65.16129032,10.29032258,0.161814392,795.8709677,1909.548387,0.418593919,1658,E,1.151717966,0.081874189,0.034123927,0.03930114,0.480018678
15,E07,18,44.41935484,7.193548387,0.168156161,517.2258065,1295.193548,0.399806809,1291,E,1.003248295,0.085880005,0.034295534,0.034406936,0.400639664
15,E08,19,70.48387097,11.38709677,0.164040811,1109.032258,3115.354839,0.362606589,1740,E,1.790433815,0.063554392,0.022624669,0.040507972,0.637374861
15,E09,20,39,6.034482759,0.16231068,556.9032258,1343.483871,0.416404393,1194,E,1.125195872,0.07003012,0.029029005,0.032663317,0.466418112
15,E10,21,50.58064516,9.967741935,0.197370794,466.7741935,1166.483871,0.399975073,1194,E,0.976954666,0.108362129,0.043361633,0.042362349,0.39093316
15,E11,22,64.29032258,13.5483871,0.214546975,642.7096774,1661.516129,0.388589527,1580,E,1.051592487,0.100030114,0.03869377,0.040690078,0.406778277
15,E12,23,78.29032258,15.06451613,0.19666452,911.6129032,2000.032258,0.458166422,2096,E,0.954213864,0.085881104,0.03914453,0.037352253,0.43492982
15,E13,24,145.1935484,19.90322581,0.140166367,1222.935484,3140.16129,0.387902166,1555,E,2.019396328,0.118725436,0.046237609,0.093372057,0.786453687
15,E14,25,41.22580645,7.709677419,0.193296855,602.6129032,1637.967742,0.369530991,1465,E,1.118066718,0.068411755,0.025168876,0.028140482,0.411339866
16,E16,1,59.87096774,9.806451613,0.160087207,965.9354839,2209.806452,0.44020809,3903,E,0.566181515,0.061982367,0.027093308,0.01533973,0.247485392
16,P03,2,63.96774194,10.90322581,0.173435893,1118.032258,2359.935484,0.478512162,5000,P,0.471987097,0.057214576,0.027105716,0.012793548,0.223606452
16,P04,3,91,18.93548387,0.213144381,1113.677419,2535,0.442653921,1910,P,1.327225131,0.081711273,0.035897436,0.047643979,0.583077183
16,P05,4,95.96774194,17.06451613,0.181896764,1287,3015.806452,0.430118187,3500,P,0.861658986,0.07456701,0.031821585,0.027419355,0.367714286
16,P06,5,90.09677419,18.77419355,0.20832288,1330.774194,3777.258065,0.356031164,3634,P,1.039421592,0.067702526,0.023852428,0.024792728,0.366200934
16,P07,6,74.77419355,15.70967742,0.213637183,1085.774194,2543.193548,0.429966768,1907,P,1.333609622,0.068867168,0.029401692,0.039210379,0.569362451
16,E17,7,59.06451613,11.38709677,0.192537975,833.3225806,2006.419355,0.419749503,1882,E,1.066110178,0.070878334,0.029437772,0.031383909,0.442785643
16,P08,8,101.5806452,21.29032258,0.211686399,1461.419355,3310.032258,0.446538879,5991,P,0.552500794,0.069508211,0.030688718,0.016955541,0.243935796
16,P09,9,161.8709677,37.58064516,0.236655612,1449.129032,2962.322581,0.490203628,4624,P,0.640640697,0.111702246,0.054643262,0.035006697,0.313392957
16,E01,10,37.29032258,4.870967742,0.132368121,375.5483871,991.1290323,0.380930798,800,E,1.23891129,0.099295654,0.037624085,0.046612903,0.469435484
16,P01,11,103.8709677,16.51612903,0.163966975,1156.935484,3182.064516,0.372010546,2790,P,1.140524916,0.089781124,0.032642634,0.037229738,0.414672216
16,E02,12,46.64516129,7.612903226,0.173458887,570.6451613,1394.548387,0.412082231,1375,E,1.014217009,0.081741097,0.03344822,0.033923754,0.415014663
16,P02,13,88.61290323,15.48387097,0.179317948,865.1935484,2375.387097,0.367422234,1850,P,1.283993025,0.102419746,0.037304616,0.047898867,0.467672188
16,E03,14,34.58064516,5.516129032,0.158172709,504.7741935,1326.032258,0.382428371,1507,E,0.879915234,0.068507157,0.026078284,0.022946679,0.334953015
16,E04,15,103.6451613,20.77419355,0.203089337,856,1919.709677,0.448088692,2118,E,0.906378507,0.121080796,0.053990019,0.048935392,0.404154863
16,E05,16,20.93548387,4.129032258,0.197712894,366.7419355,950.1612903,0.387490704,1300,E,0.7308933,0.057085056,0.022033611,0.016104218,0.282109181
16,E06,17,49.83870968,8.387096774,0.170338096,643.1935484,1624.16129,0.397986916,1658,E,0.979590646,0.077486333,0.030685813,0.030059535,0.387933383
16,E07,18,29.4516129,4.064516129,0.141202648,410.8387097,1068,0.386267678,1291,E,0.827265686,0.071686558,0.027576417,0.022813023,0.318232928
16,E08,19,56.03225806,9.129032258,0.167003986,873.4516129,2575.806452,0.343886588,1740,E,1.480348535,0.064150386,0.021753287,0.032202447,0.501983686
16,E09,20,30.19354839,5.032258065,0.160968595,462.9677419,1175.16129,0.395843786,1194,E,0.984222186,0.065217391,0.02569311,0.025287729,0.387745178
16,E10,21,40.61290323,7.193548387,0.174185012,395.3225806,1057.290323,0.375319005,1194,E,0.885502783,0.102733578,0.038412253,0.034014157,0.331090939
16,E11,22,48.83870968,8.290322581,0.171196925,509.7741935,1347.967742,0.379699438,1580,E,0.85314414,0.095804594,0.036231364,0.030910576,0.322641895
16,E12,23,64.74193548,9.903225806,0.154324661,752.2903226,1705.032258,0.443462949,2096,E,0.813469589,0.086059774,0.037971091,0.030888328,0.358917139
16,E13,24,138.5806452,16.64516129,0.123010363,1111.580645,3040.354839,0.365581728,1555,E,1.955212115,0.124669898,0.045580418,0.089119386,0.714842859
16,E14,25,35.5483871,6,0.167118758,517.6129032,1457.032258,0.357207005,1465,E,0.994561268,0.068677552,0.024397804,0.024265111,0.353319388
17,E16,1,56.75862069,9.965517241,0.171481336,802.7666667,1789.466667,0.459584468,3903,E,0.458484926,0.070703759,0.031718177,0.014542306,0.205679392
17,P03,2,64.03448276,10.20689655,0.16622216,981.2666667,2038.666667,0.491742777,5000,P,0.407733333,0.065256963,0.031409982,0.012806897,0.196253333
17,P04,3,87.68965517,16.06896552,0.1923785,929.2,2039.6,0.465522664,1910,P,1.067853403,0.094371131,0.042993555,0.045910814,0.486492147
17,P05,4,93.20689655,13.55172414,0.148838677,1082.166667,2479.566667,0.445347753,3500,P,0.708447619,0.086129891,0.037589994,0.026630542,0.309190476
17,P06,5,92.44827586,16.4137931,0.178821104,1198.166667,3355.066667,0.368097179,3634,P,0.923243442,0.07715811,0.027554825,0.025439812,0.329710145
17,P07,6,65.20689655,12.06896552,0.188892913,837.8333333,1849.433333,0.464584844,1907,P,0.96981297,0.077828005,0.035257771,0.034193443,0.439346268
17,E17,7,56.86206897,10.17241379,0.187388532,683.3,1608.8,0.437117679,1882,E,0.854835282,0.083216843,0.035344399,0.030213639,0.363071201
17,P08,8,92.72413793,18.31034483,0.196493714,1185.633333,2568.233333,0.477404307,5991,P,0.428681912,0.07820642,0.03610425,0.015477239,0.197902409
17,P09,9,165.5172414,38.93103448,0.238788379,1340.666667,2802.366667,0.482491468,4624,P,0.606048155,0.123458907,0.059063378,0.035795251,0.289936563
17,E01,10,39.5862069,4.517241379,0.125198813,323.0666667,880.6666667,0.371785408,800,E,1.100833333,0.122532626,0.044950273,0.049482759,0.403833333
17,P01,11,109.6896552,15.20689655,0.139474404,1019.833333,2886.966667,0.366626821,2790,P,1.034755078,0.107556452,0.037994777,0.039315289,0.365531661
17,E02,12,43.27586207,6.655172414,0.155127519,473.3333333,1133.433333,0.427987431,1375,E,0.824315152,0.091427878,0.038181215,0.031473354,0.344242424
17,P02,13,86.79310345,14.10344828,0.165369935,746.7333333,1999.166667,0.383900217,1850,P,1.080630631,0.116230386,0.043414641,0.046915191,0.40363964
17,E03,14,33.72413793,4.517241379,0.131545942,394.5,1044.9,0.382611165,1507,E,0.6933643,0.085485774,0.032274991,0.022378326,0.261778368
17,E04,15,102.3793103,19.48275862,0.190528633,771.8666667,1739.066667,0.452498562,2118,E,0.821089078,0.132638595,0.058870262,0.048337729,0.364431854
17,E05,16,21.79310345,3.75862069,0.176803114,277.5,723.4,0.389750189,1300,E,0.556461538,0.078533706,0.030125938,0.016763926,0.213461538
17,E06,17,46.86206897,5.862068966,0.126846517,542.7,1376.466667,0.401861315,1658,E,0.830197025,0.08634986,0.03404519,0.028264215,0.327322075
17,E07,18,28.34482759,2.862068966,0.106967442,350.9333333,926.8333333,0.379956994,1291,E,0.717918926,0.080769835,0.030582443,0.021955715,0.271830622
17,E08,19,51.03448276,7.275862069,0.144274653,740.3,2217.1,0.346040856,1740,E,1.274195402,0.06893757,0.023018575,0.029330163,0.42545977
17,E09,20,26,3.586206897,0.14982462,324.3333333,808.3,0.409512206,1194,E,0.676968174,0.08016444,0.032166275,0.021775544,0.271635958
17,E10,21,41.89655172,7.517241379,0.186246931,353,949.6666667,0.373761239,1194,E,0.795365717,0.118687115,0.044117113,0.035089239,0.295644891
17,E11,22,47.31034483,7.655172414,0.165088285,427.8333333,1155.6,0.374847166,1580,E,0.731392405,0.11058125,0.04094007,0.029943256,0.270780591
17,E12,23,67.5862069,8.448275862,0.131534061,652,1493.433333,0.441338851,2096,E,0.712515903,0.103659827,0.04525559,0.032245328,0.311068702
17,E13,24,149.9655172,14.65517241,0.101630893,1056.966667,2901.5,0.366713335,1555,E,1.865916399,0.14188292,0.051685513,0.096440847,0.679721329
17,E14,25,32.75862069,4.344827586,0.138026149,426.4666667,1218.333333,0.354909187,1465,E,0.831626849,0.076814024,0.026888061,0.022360833,0.291103527
18,E16,1,51,8.8,0.1696262,661.1612903,1533.967742,0.446494928,3903,E,0.393022737,0.077137002,0.033247114,0.013066872,0.16939823
18,P03,2,51.73333333,8.366666667,0.155837973,793.6774194,1674.064516,0.489382101,5000,P,0.334812903,0.065181813,0.030902831,0.010346667,0.158735484
18,P04,3,75.33333333,13.63333333,0.184161969,758.0322581,1705.935484,0.458872581,1910,P,0.893159939,0.099380115,0.044159544,0.039441536,0.396875528
18,P05,4,71.53333333,10.6,0.154075689,827.1612903,1940.548387,0.438255099,3500,P,0.554442396,0.086480514,0.036862432,0.020438095,0.236331797
18,P06,5,73.53333333,13.5,0.176292401,1001.483871,2916.548387,0.359745963,3634,P,0.802572479,0.073424381,0.025212451,0.020234819,0.275587196
18,P07,6,56.2,9.733333333,0.165357064,661.0322581,1467.870968,0.463311387,1907,P,0.769727828,0.085018544,0.038286744,0.029470372,0.34663464
18,E17,7,52.66666667,8.666666667,0.158458132,536.1612903,1307.451613,0.427184863,1882,E,0.694713928,0.098229148,0.040281924,0.027984414,0.284889102
18,P08,8,73.3,16.06666667,0.213832312,955.0322581,2103.387097,0.477121891,5991,P,0.351091153,0.076751334,0.034848555,0.012235019,0.15941116
18,P09,9,136.1666667,31.46666667,0.231324278,1010.741935,2217.741935,0.462096897,4624,P,0.47961547,0.134719518,0.061398788,0.029447809,0.218586059
18,E01,10,31.1,3.1,0.10399941,246.2903226,691.9677419,0.361962159,800,E,0.864959677,0.126273739,0.044944292,0.038875,0.307862903
18,P01,11,85.46666667,11.73333333,0.131964761,783.2258065,2385.83871,0.346884239,2790,P,0.855139322,0.109121362,0.035822483,0.030633214,0.280726096
18,E02,12,40.06666667,5.766666667,0.133630297,356.483871,895.7419355,0.410655196,1375,E,0.65144868,0.112394052,0.044730145,0.029139394,0.259260997
18,P02,13,77.26666667,13.83333333,0.172523553,635,1759.580645,0.372517398,1850,P,0.951124673,0.12167979,0.043911978,0.041765766,0.343243243
18,E03,14,26.83333333,4.566666667,0.161711017,320.1290323,859,0.38050106,1507,E,0.570006636,0.083820368,0.031237873,0.017805795,0.212428024
18,E04,15,86.6,15.16666667,0.173236985,577.4193548,1332.903226,0.447221694,2118,E,0.629321636,0.149977654,0.064970958,0.04088763,0.272624813
18,E05,16,20.06666667,2.966666667,0.141263037,220.3225806,580.9354839,0.386783928,1300,E,0.446873449,0.091078575,0.034541988,0.015435897,0.169478908
18,E06,17,46.74074074,4.925925926,0.106833349,447.9032258,1199.451613,0.386005467,1658,E,0.723432818,0.104354553,0.038968425,0.028191038,0.270146698
18,E07,18,25.6,3,0.113404923,267.2580645,745.8064516,0.362075748,1291,E,0.577696709,0.095787568,0.03432526,0.019829589,0.207016316
18,E08,19,44.13333333,6.333333333,0.141909814,582.1935484,1821.741935,0.334850542,1740,E,1.046978124,0.07580526,0.024225897,0.025363985,0.334593993
18,E09,20,23.83333333,2.766666667,0.111400256,255.2903226,649.6451613,0.403241437,1194,E,0.544091425,0.093357763,0.036686694,0.019960916,0.21381099
18,E10,21,35.43333333,5.333333333,0.14173743,238.5806452,693.2258065,0.346654128,1194,E,0.580591128,0.148517217,0.051113696,0.029676159,0.199816286
18,E11,22,39.66666667,5.9,0.145550565,340.7096774,948.2903226,0.366760887,1580,E,0.600183748,0.116423657,0.041829665,0.025105485,0.215639036
18,E12,23,55.7,7.366666667,0.137371142,495.6451613,1202.580645,0.417213268,2096,E,0.573750308,0.112378783,0.04631706,0.026574427,0.236471928
18,E13,24,117.6666667,12.46666667,0.104628889,851.8387097,2431.419355,0.354514378,1555,E,1.563613733,0.138132566,0.04839423,0.075669882,0.547806244
18,E14,25,29.56666667,3.6,0.111299894,340.2258065,1045.16129,0.33320604,1465,E,0.713420676,0.086903069,0.028289095,0.020182025,0.232236045
19,E16,1,61,9.7,0.158119044,718.1666667,1613.833333,0.456696755,3903,E,0.413485353,0.084938501,0.037798203,0.015629003,0.184003758
19,P03,2,66.53333333,10.66666667,0.162749213,909.3666667,1883.666667,0.496537431,5000,P,0.376733333,0.073164473,0.035321182,0.013306667,0.181873333
19,P04,3,87.73333333,15.3,0.180213283,823.9,1866.7,0.453539862,1910,P,0.977329843,0.106485415,0.046999161,0.045933682,0.431361257
19,P05,4,94.13333333,13.83333333,0.147150504,945.4666667,2227.966667,0.437208583,3500,P,0.636561905,0.099562826,0.042250782,0.026895238,0.270133333
19,P06,5,80.23333333,14.53333333,0.181186315,1149.066667,3362.866667,0.35819539,3634,P,0.925389837,0.069824785,0.023858613,0.022078518,0.316198863
19,P07,6,73.86666667,12.83333333,0.179482965,751.6666667,1719.5,0.451948828,1907,P,0.901678028,0.09827051,0.042958224,0.038734487,0.39416186
19,E17,7,60.86666667,9.933333333,0.165967454,626.8666667,1500.533333,0.430008122,1882,E,0.797307829,0.097096671,0.040563355,0.032341481,0.33308537
19,P08,8,84.53333333,18.1,0.216500552,1048.633333,2272.566667,0.480122213,5991,P,0.379330106,0.080612861,0.037197295,0.014110054,0.175034774
19,P09,9,148.3333333,34.53333333,0.23473572,1066.1,2284.766667,0.472982876,4624,P,0.494110438,0.139136416,0.064922749,0.032079008,0.230557958
19,E01,10,40.63333333,4.133333333,0.109895966,289.7,809.8,0.366639355,800,E,1.01225,0.140260039,0.050176998,0.050791667,0.362125
19,P01,11,98.66666667,13.4,0.139625412,876.9666667,2841.933333,0.328409237,2790,P,1.018614098,0.112509027,0.03471815,0.035364397,0.31432497
19,E02,12,45.43333333,5.833333333,0.134808045,400.6,1002.033333,0.411412514,1375,E,0.728751515,0.113413214,0.04534114,0.033042424,0.291345455
19,P02,13,88.66666667,14.8,0.168127184,674.7,1932.966667,0.359509733,1850,P,1.044846847,0.131416432,0.045870769,0.047927928,0.364702703
19,E03,14,40.83333333,6,0.162455049,398.9,1055.233333,0.384818039,1507,E,0.70022119,0.102364837,0.038696023,0.027095775,0.264698076
19,E04,15,91.03333333,17.66666667,0.195721529,606.8,1361.5,0.460102418,2118,E,0.642823418,0.150021973,0.066862529,0.042980799,0.286496695
19,E05,16,23.03333333,4.266666667,0.193667281,270.7666667,696.4666667,0.397932047,1300,E,0.53574359,0.085067093,0.033071695,0.017717949,0.208282051
19,E06,17,46.9,5.966666667,0.131877284,483.9333333,1256.766667,0.394371128,1658,E,0.758001608,0.096914176,0.037317985,0.028287093,0.291877764
19,E07,18,34.4,3.366666667,0.102767864,307.3666667,850.5666667,0.361881705,1291,E,0.658843274,0.111918447,0.040443626,0.026646011,0.238084172
19,E08,19,47.16666667,7.533333333,0.173546395,705.1,2212.9,0.335201428,1740,E,1.271781609,0.066893585,0.021314414,0.02710728,0.405229885
19,E09,20,29.76666667,4.666666667,0.175669476,295.0666667,767.0333333,0.393712655,1194,E,0.642406477,0.100881157,0.038807527,0.024930207,0.247124511
19,E10,21,43.03333333,6.6,0.157564362,273.0666667,787.9,0.352151289,1194,E,0.659882747,0.157592773,0.05461776,0.036041318,0.228699051
19,E11,22,49.33333333,7.566666667,0.157180712,379.6333333,1074.233333,0.359140207,1580,E,0.679894515,0.129949952,0.045924225,0.031223629,0.240274262
19,E12,23,72.3,10.36666667,0.147844943,586.0333333,1393,0.426621612,2096,E,0.664599237,0.123371822,0.051902369,0.034494275,0.279596056
19,E13,24,134.9666667,14.76666667,0.114450621,997.4333333,2868.466667,0.352920987,1555,E,1.844673098,0.135313973,0.047051851,0.086795284,0.641436227
19,E14,25,33.36666667,4.066666667,0.131047526,368.7333333,1124.133333,0.334038092,1465,E,0.767326507,0.090489966,0.029682125,0.022775882,0.251695108
20,E16,1,90.03571429,15.89285714,0.180565305,882.4516129,1826,0.487356586,3903,E,0.467845247,0.102029066,0.04930762,0.023068336,0.226095725
20,P03,2,116.3214286,18.17857143,0.159298031,1133.032258,2213.903226,0.515194073,5000,P,0.442780645,0.102663828,0.052541334,0.023264286,0.226606452
20,P04,3,142.5357143,25.17857143,0.172333806,1035.903226,2184.16129,0.479947132,1910,P,1.143539943,0.137595589,0.065258786,0.074626028,0.54235771
20,P05,4,133.3214286,20.5,0.158963008,1138.935484,2451.548387,0.467379405,3500,P,0.700442396,0.117057929,0.05438254,0.038091837,0.325410138
20,P06,5,129.8571429,21.03571429,0.164550352,1459.451613,3980.290323,0.370402508,3634,P,1.095291778,0.088976669,0.032625043,0.035733941,0.40161024
20,P07,6,104.7142857,19.64285714,0.188432912,954.8387097,1967.064516,0.489690166,1907,P,1.031496862,0.109666988,0.053233783,0.05491048,0.500701998
20,E17,7,93.67857143,14.10714286,0.150880628,770.9677419,1688.741935,0.461622693,1882,E,0.897312399,0.12150777,0.055472402,0.049776074,0.409653423
20,P08,8,135.7857143,26.39285714,0.196326186,1380.774194,2678.258065,0.52670397,5991,P,0.447046914,0.098340275,0.050699265,0.02266495,0.230474744
20,P09,9,243.9285714,51.53571429,0.214411451,1340.967742,2591.806452,0.517315782,4624,P,0.560511776,0.181904876,0.094115273,0.052752719,0.290001674
20,E01,10,73.39285714,8.071428571,0.115418894,394.516129,1006.129032,0.396388619,800,E,1.25766129,0.18603259,0.07294577,0.091741071,0.493145161
20,P01,11,144.5357143,19.35714286,0.14063056,1052.129032,3254.064516,0.331449038,2790,P,1.166331368,0.137374514,0.044416979,0.051804916,0.37710718
20,E02,12,67.10714286,8.535714286,0.124044315,517.6451613,1167.225806,0.447230072,1375,E,0.848891496,0.129639274,0.057492854,0.048805195,0.376469208
20,P02,13,137.6071429,22.39285714,0.168696914,856.7096774,2267.064516,0.381962277,1850,P,1.225440279,0.160622842,0.06069838,0.074382239,0.463086312
20,E03,14,57.85714286,7.107142857,0.123251673,491.1612903,1154.451613,0.426193895,1507,E,0.766059464,0.117796626,0.050116559,0.038392265,0.325919901
20,E04,15,147.9642857,26.82142857,0.182976595,744.9354839,1580.419355,0.472763976,2118,E,0.746184776,0.19862698,0.093623433,0.06986038,0.35171647
20,E05,16,35.5,6.071428571,0.175108642,355.0322581,810.1612903,0.44095998,1300,E,0.623200993,0.099990914,0.043818435,0.027307692,0.273101737
20,E06,17,72.75,10.28571429,0.141951157,590.6774194,1440.548387,0.413379429,1658,E,0.868847037,0.123163672,0.050501601,0.043878166,0.356258998
20,E07,18,54.64285714,5.964285714,0.110399171,424.3225806,1043.709677,0.401936876,1291,E,0.808450563,0.128776689,0.052354461,0.042325993,0.328677444
20,E08,19,80.85714286,13.35714286,0.165466661,904,2586.451613,0.353296279,1740,E,1.486466444,0.089443742,0.031261804,0.046469622,0.51954023
20,E09,20,43.85714286,6.178571429,0.147747013,386.1290323,886.3870968,0.439884185,1194,E,0.742367753,0.113581573,0.049478544,0.036731275,0.323391149
20,E10,21,60.78571429,8.5,0.140034273,320.7096774,827.7741935,0.385447928,1194,E,0.693278219,0.189535017,0.073432724,0.050909308,0.26860107
20,E11,22,82.71428571,12.71428571,0.149883788,511.6451613,1260.129032,0.404323196,1580,E,0.79755002,0.161663379,0.065639537,0.052350814,0.323826051
20,E12,23,103.9285714,15.46428571,0.153240132,723.4193548,1593.548387,0.452503254,2096,E,0.760280719,0.143662968,0.065218334,0.049584242,0.345142822
20,E13,24,200.5357143,20.39285714,0.107435797,1284.741935,3459.193548,0.367470201,1555,E,2.224561767,0.156090269,0.057971811,0.128961874,0.826200602
20,E14,25,51.64285714,6.571428571,0.12809595,479.6451613,1310.903226,0.370942281,1465,E,0.894814489,0.10766888,0.039394866,0.035251097,0.32740284
21,E16,1,40.43333333,6.733333333,0.16365322,596,1323.741935,0.461281515,3777.096774,E,0.350465454,0.067841163,0.030544725,0.010704871,0.157793151
21,P03,2,51.1,7.733333333,0.155832459,743.1290323,1563.451613,0.481538116,4838.709677,P,0.323113333,0.068763294,0.032684094,0.010560667,0.15358
21,P04,3,68.16666667,13.06666667,0.190126403,714.9032258,1591.387097,0.45933266,1848.387097,P,0.86095986,0.095350901,0.042834749,0.036878999,0.386771379
21,P05,4,67.03333333,9.433333333,0.142389706,836.1612903,1923.483871,0.442729906,3387.096774,P,0.567885714,0.080167946,0.034849959,0.019790794,0.246866667
21,P06,5,63.73333333,11.86666667,0.18559801,957.9354839,2722.064516,0.362170542,3516.774194,P,0.774023115,0.066531968,0.023413601,0.018122669,0.272390387
21,P07,6,51.66666667,10.06666667,0.188452903,656.0645161,1422.451613,0.469979594,1845.483871,P,0.77077434,0.078752417,0.036322267,0.027996271,0.355497291
21,E17,7,45.16666667,6.7,0.149378551,503.8709677,1178.354839,0.439565633,1821.290323,E,0.646989019,0.089639351,0.038330276,0.024799268,0.27665604
21,P08,8,65.46666667,14.2,0.215320339,1021.903226,2178.903226,0.483625337,5797.741935,P,0.375819284,0.06406347,0.030045697,0.011291752,0.176258833
21,P09,9,119.5666667,27.63333333,0.224208592,1055.83871,2188.16129,0.487983049,4474.83871,P,0.488992215,0.113243307,0.054642529,0.026719771,0.235950115
21,E01,10,30.86666667,3.3,0.111128413,238.1612903,630.9677419,0.38194614,774.1935484,E,0.815,0.129604045,0.048919564,0.039869444,0.307625
21,P01,11,78.2,11,0.138065461,814.6451613,2573.677419,0.332477922,2700,P,0.953213859,0.095992714,0.030384538,0.028962963,0.30172043
21,E02,12,31.9,4.533333333,0.132688805,369.9354839,888.5483871,0.426543908,1330.645161,E,0.667757576,0.086231252,0.035901252,0.023973333,0.278012121
21,P02,13,65.93333333,11.46666667,0.170646388,599.9032258,1650.419355,0.37216298,1790.322581,P,0.921855856,0.109906616,0.039949443,0.036827628,0.335081081
21,E03,14,26.46666667,4.166666667,0.159765566,295.6129032,761.2580645,0.391203145,1458.387097,E,0.521986286,0.0895315,0.03476701,0.018147902,0.202698518
21,E04,15,78.93333333,15.36666667,0.191523667,626.3548387,1393.225806,0.461921738,2049.677419,E,0.679729304,0.126020154,0.05665509,0.038510125,0.305587032
21,E05,16,15.4,2.733333333,0.175752779,221.3548387,566.6451613,0.394844742,1258.064516,E,0.450410256,0.069571553,0.027177502,0.012241026,0.175948718
21,E06,17,39.43333333,5.366666667,0.132873511,433.7096774,1120.451613,0.395833727,1604.516129,E,0.698311218,0.090921036,0.035194142,0.024576464,0.270305589
21,E07,18,21.46666667,1.8,0.088676744,247.3548387,640.0645161,0.387511772,1249.354839,E,0.512316034,0.086784907,0.033538286,0.017182202,0.197986057
21,E08,19,39.5,5.933333333,0.146299928,552.6129032,1683.096774,0.338851024,1683.870968,E,0.99954023,0.071478606,0.023468645,0.023457854,0.328180077
21,E09,20,20.43333333,2.566666667,0.140751848,244.4516129,618.9677419,0.401104581,1155.483871,E,0.535678392,0.083588458,0.033011952,0.017683789,0.211557789
21,E10,21,31.73333333,4.233333333,0.13779258,244.6774194,668.2903226,0.368346434,1155.483871,E,0.578364042,0.129694573,0.047484353,0.027463242,0.21175321
21,E11,22,40.33333333,6.8,0.170310883,327.7096774,876.3225806,0.377086315,1529.032258,E,0.573122363,0.123076418,0.046025669,0.02637834,0.214324895
21,E12,23,51.33333333,6.466666667,0.127911883,503.6774194,1152.935484,0.441189219,2028.387097,E,0.568400127,0.101917083,0.044524029,0.025307464,0.248314249
21,E13,24,112.6666667,12.93333333,0.117560375,893.6129032,2417.193548,0.372204535,1504.83871,E,1.606280815,0.126079946,0.046610528,0.074869596,0.593826367
21,E14,25,26.03333333,3.9,0.152308365,320.1612903,942.516129,0.344516508,1417.741935,E,0.66480091,0.081313182,0.027621101,0.018362533,0.225824801
22,E16,1,45.17857143,7.321428571,0.16135378,650.7142857,1503.25,0.440337016,3903,E,0.385152447,0.069429199,0.030053931,0.011575345,0.166721569
22,P03,2,50.35714286,8.535714286,0.170007138,778.3928571,1621.642857,0.490754473,5000,P,0.324328571,0.064693737,0.031053165,0.010071429,0.155678571
